#Subj:	11059
#Run:	1
#Age:	21
#Gender:	female
#15-Apr-2013
Func	Run	Trial	Block	Null	trialStartTime	Mag	ScoreInc	Freq	EV	RT	Emotion	Image
DEV	   1	 183	   8	   0	1.992330e+03	  84	   0	3.366646e-01	2.823869e+01	3275	scram	scram_12.png	
DEV	   1	 184	   8	   0	1.999379e+03	  77	   0	3.631542e-01	2.797785e+01	2956	scram	scram_7.png	
DEV	   1	 185	   8	   0	2.007326e+03	  80	  80	4.056481e-01	3.235154e+01	2514	scram	scram_14.png	
DEV	   1	 186	   8	   0	2.013809e+03	  81	  81	3.966893e-01	3.213849e+01	2600	scram	scram_2.png	
DEV	   1	 187	   8	   0	2.020333e+03	  76	  76	4.308877e-01	3.276052e+01	2290	scram	scram_18.png	
DEV	   1	 188	   8	   0	2.027323e+03	  78	  78	3.567730e-01	2.791450e+01	3030	scram	scram_5.png	
DEV	   1	 189	   8	   0	2.034939e+03	  77	   0	3.529712e-01	2.730640e+01	3075	scram	scram_6.png	
DEV	   1	 190	   8	   0	2.041824e+03	  80	   0	3.770281e-01	3.001554e+01	2802	scram	scram_8.png	
DEV	   1	 191	   8	   0	2.048549e+03	  83	   0	4.076792e-01	3.371239e+01	2495	scram	scram_7.png	
DEV	   1	 192	   8	   0	2.055319e+03	  79	  79	4.692033e-01	3.705961e+01	1993	scram	scram_15.png	
DEV	   1	 193	   8	   0	2.062025e+03	  75	   0	4.639649e-01	3.485500e+01	2031	scram	scram_16.png	
DEV	   1	 194	   8	   0	2.070411e+03	  86	   0	3.512158e-01	3.035102e+01	3096	scram	scram_2.png	
DEV	   1	 195	   8	   0	2.077957e+03	  81	  81	3.199460e-01	2.604430e+01	3489	scram	scram_18.png	
DEV	   1	 196	   8	   0	2.085160e+03	  83	   0	3.544852e-01	2.953349e+01	3057	scram	scram_3.png	
DEV	   1	 197	   8	   0	2.091597e+03	  80	  80	4.069287e-01	3.243845e+01	2502	scram	scram_6.png	
DEV	   1	 198	   8	   0	2.098690e+03	  86	  86	3.562628e-01	3.073041e+01	3036	scram	scram_20.png	
DEV	   1	 199	   8	   0	2.107217e+03	  79	  79	3.208716e-01	2.546870e+01	3477	scram	scram_13.png	
DEV	   1	 200	   8	   0	2.115563e+03	  79	   0	3.521338e-01	2.795520e+01	3085	scram	scram_9.png	
DEV	   1	 201	   8	   0	2.121946e+03	  80	  80	4.697607e-01	3.756641e+01	1989	scram	scram_5.png	
DEV	   1	 202	   8	   0	2.130402e+03	  86	   0	3.580530e-01	3.086465e+01	3015	scram	scram_11.png	
DEV	   1	 203	   8	   0	2.137541e+03	  83	  83	4.066078e-01	3.363650e+01	2505	scram	scram_19.png	
DEV	   1	 204	   8	   0	2.145138e+03	  84	   0	4.366858e-01	3.662416e+01	2242	scram	scram_4.png	
DEV	   1	 205	   8	   0	2.152536e+03	  84	   0	4.657454e-01	3.915825e+01	2018	scram	scram_1.png	
DEV	   1	 206	   8	   0	2.158949e+03	  77	  77	6.439240e-01	4.986331e+01	1009	scram	scram_14.png	
